⸮Time,Frequency,A0
14336,57,519
14337,57,533
14338,57,548
14339,57,561
14340,57,574
14341,57,563
14342,57,545
14343,57,528
14344,57,512
14345,57,497
14346,57,482
14347,57,468
14348,57,454
14349,57,444
14350,57,460
14351,57,478
14352,57,494
14353,57,510
14354,57,525
14355,57,539
14356,57,553
14357,57,566
14358,57,570
14359,57,554
14360,57,536
14361,57,521
14362,57,504
14363,57,489
14364,57,475
14365,57,461
14366,57,448
14367,57,450
14368,57,467
14369,57,485
14370,57,500
14371,57,516
14372,57,531
14373,57,545
14374,57,559
14375,57,572
14376,57,563
14377,57,545
14378,57,528
14379,57,512
14380,57,497
14381,57,482
14382,57,468
14383,57,454
14384,57,442
14385,57,457
14386,57,476
14387,57,492
14388,57,508
14389,57,523
14390,57,537
14391,57,551
14392,57,565
14393,57,570
14394,57,554
14395,57,537
14396,57,520
14397,57,505
14398,57,489
14399,57,475
14400,56,457
14401,56,466
14402,56,483
14403,56,500
14404,56,516
14405,56,530
14406,56,518
14407,56,501
14408,56,485
14409,56,471
14410,56,456
14411,56,443
14412,56,431
14413,56,418
14414,56,408
14415,56,425
14416,56,444
14417,56,461
14418,56,478
14419,56,494
14420,56,509
14421,56,524
14422,56,538
14423,56,547
14424,56,532
14425,56,515
14426,56,499
14427,56,484
14428,56,470
14429,56,456
14430,56,442
14431,56,429
14432,56,425
14433,56,442
14434,56,461
14435,56,478
14436,56,493
14437,56,509
14438,56,524
14439,56,538
14440,56,551
14441,56,555
14442,56,538
14443,56,521
14444,56,506
14445,56,490
14446,56,475
14447,56,462
14448,56,448
14449,56,434
14450,56,435
14451,56,454
14452,56,471
14453,56,488
14454,56,503
14455,56,518
14456,56,533
14457,56,547
14458,56,561
14459,56,557
14460,56,540
14461,56,523
14462,56,507
14463,56,492
14464,56,478
14465,56,463
14466,56,450
14467,56,436
14468,56,444
14469,56,461
14470,56,479
14471,56,495
14472,56,510
14473,56,525
14474,56,540
14475,56,553
14476,56,567
14477,56,557
14478,56,540
14479,56,523
14480,56,507
14481,56,492
14482,56,478
14483,56,464
14484,56,450
14485,56,436
14486,56,450
14487,56,468
14488,56,485
14489,56,501
14490,56,516
14491,56,531
14492,56,545
14493,56,559
14494,56,570
14495,56,556
14496,56,538
14497,56,522
14498,56,506
14499,56,491
14500,55,473
14501,55,480
14502,55,489
14503,55,475
14504,55,461
14505,55,447
14506,55,434
14507,55,421
14508,55,409
14509,55,397
14510,55,386
14511,55,381
14512,55,400
14513,55,419
14514,55,437
14515,55,455
14516,55,471
14517,55,488
14518,55,502
14519,55,518
14520,55,528
14521,55,513
14522,55,497
14523,55,482
14524,55,467
14525,55,453
14526,55,440
14527,55,427
14528,55,414
14529,55,404
14530,55,421
14531,55,440
14532,55,457
14533,55,474
14534,55,490
14535,55,505
14536,55,520
14537,55,535
14538,55,548
14539,55,534
14540,55,518
14541,55,501
14542,55,486
14543,55,472
14544,55,458
14545,55,444
14546,55,432
14547,55,419
14548,55,432
14549,55,450
14550,55,468
14551,55,484
14552,55,500
14553,55,515
14554,55,530
14555,55,544
14556,55,558
14557,55,548
14558,55,531
14559,55,514
14560,55,499
14561,55,484
14562,55,470
14563,55,456
14564,55,442
14565,55,429
14566,55,437
14567,55,455
14568,55,473
14569,55,489
14570,55,504
14571,55,519
14572,55,534
14573,55,548
14574,55,562
14575,55,558
14576,55,540
14577,55,523
14578,55,507
14579,55,492
14580,55,477
14581,55,464
14582,55,450
14583,55,437
14584,55,438
14585,55,457
14586,55,474
14587,55,490
14588,55,506
14589,55,521
14590,55,535
14591,55,550
14592,55,563
14593,55,564
14594,55,547
14595,55,529
14596,55,514
14597,55,498
14598,55,483
14599,55,469
14600,54,451
14601,54,461
14602,54,478
14603,54,494
14604,54,510
14605,54,525
14606,54,540
14607,54,554
14608,54,567
14609,54,578
14610,54,564
14611,54,547
14612,54,530
14613,54,513
14614,54,498
14615,54,483
14616,54,469
14617,54,456
14618,54,442
14619,54,452
14620,54,469
14621,54,486
14622,54,502
14623,54,518
14624,54,532
14625,54,546
14626,54,560
14627,54,573
14628,54,571
14629,54,553
14630,54,536
14631,54,519
14632,54,504
14633,54,489
14634,54,474
14635,54,461
14636,54,447
14637,54,443
14638,54,461
14639,54,479
14640,54,495
14641,54,510
14642,54,525
14643,54,540
14644,54,553
14645,54,567
14646,54,576
14647,54,560
14648,54,542
14649,54,526
14650,54,510
14651,54,494
14652,54,480
14653,54,466
14654,54,452
14655,54,439
14656,54,452
14657,54,471
14658,54,487
14659,54,503
14660,54,518
14661,54,533
14662,54,547
14663,54,561
14664,54,574
14665,54,567
14666,54,549
14667,54,532
14668,54,516
14669,54,501
14670,54,486
14671,54,472
14672,54,458
14673,54,445
14674,54,445
14675,54,463
14676,54,480
14677,54,496
14678,54,512
14679,54,526
14680,54,541
14681,54,554
14682,54,568
14683,54,574
14684,54,557
14685,54,539
14686,54,523
14687,54,507
14688,54,492
14689,54,478
14690,54,464
14691,54,450
14692,54,439
14693,54,454
14694,54,472
14695,54,489
14696,54,505
14697,54,520
14698,54,534
14699,54,548
14700,53,561
14701,53,568
14702,53,581
14703,53,593
14704,53,605
14705,53,617
14706,53,629
14707,53,634
14708,53,615
14709,53,596
14710,53,578
14711,53,560
14712,53,544
14713,53,528
14714,53,513
14715,53,497
14716,53,483
14717,53,492
14718,53,508
14719,53,524
14720,53,539
14721,53,553
14722,53,567
14723,53,580
14724,53,592
14725,53,605
14726,53,606
14727,53,587
14728,53,569
14729,53,552
14730,53,536
14731,53,520
14732,53,505
14733,53,490
14734,53,475
14735,53,462
14736,53,476
14737,53,494
14738,53,510
14739,53,525
14740,53,539
14741,53,554
14742,53,567
14743,53,580
14744,53,593
14745,53,589
14746,53,571
14747,53,553
14748,53,536
14749,53,520
14750,53,505
14751,53,490
14752,53,476
14753,53,462
14754,53,453
14755,53,469
14756,53,487
14757,53,503
14758,53,518
14759,53,533
14760,53,547
14761,53,561
14762,53,574
14763,53,587
14764,53,578
14765,53,560
14766,53,542
14767,53,526
14768,53,511
14769,53,496
14770,53,481
14771,53,467
14772,53,453
14773,53,449
14774,53,467
14775,53,484
14776,53,501
14777,53,516
14778,53,531
14779,53,545
14780,53,559
14781,53,572
14782,53,584
14783,53,571
14784,53,552
14785,53,536
14786,53,519
14787,53,504
14788,53,489
14789,53,475
14790,53,461
14791,53,448
14792,53,449
14793,53,467
14794,53,484
14795,53,500
14796,53,516
14797,53,530
14798,53,545
14799,53,559
14800,52,570
14801,52,576
14802,52,589
14803,52,598
14804,52,581
14805,52,562
14806,52,546
14807,52,529
14808,52,514
14809,52,498
14810,52,484
14811,52,469
14812,52,456
14813,52,457
14814,52,475
14815,52,492
14816,52,508
14817,52,523
14818,52,538
14819,52,552
14820,52,565
14821,52,578
14822,52,590
14823,52,576
14824,52,558
14825,52,541
14826,52,525
14827,52,509
14828,52,494
14829,52,480
14830,52,466
14831,52,452
14832,52,448
14833,52,466
14834,52,483
14835,52,499
14836,52,514
14837,52,529
14838,52,544
14839,52,557
14840,52,570
14841,52,583
14842,52,575
14843,52,557
14844,52,540
14845,52,524
14846,52,508
14847,52,493
14848,52,479
14849,52,465
14850,52,451
14851,52,441
14852,52,459
14853,52,476
14854,52,493
14855,52,509
14856,52,523
14857,52,538
14858,52,552
14859,52,565
14860,52,578
14861,52,576
14862,52,558
14863,52,541
14864,52,524
14865,52,509
14866,52,493
14867,52,479
14868,52,465
14869,52,452
14870,52,439
14871,52,453
14872,52,471
14873,52,487
14874,52,503
14875,52,518
14876,52,533
14877,52,547
14878,52,561
14879,52,574
14880,52,578
14881,52,560
14882,52,543
14883,52,526
14884,52,511
14885,52,495
14886,52,481
14887,52,467
14888,52,453
14889,52,440
14890,52,448
14891,52,466
14892,52,483
14893,52,499
14894,52,514
14895,52,529
14896,52,543
14897,52,557
14898,52,571
14899,52,579
14900,51,558
14901,51,564
14902,51,577
14903,51,590
14904,51,603
14905,51,615
14906,51,626
14907,51,637
14908,51,648
14909,51,659
14910,51,664
14911,51,644
14912,51,624
14913,51,605
14914,51,587
14915,51,569
14916,51,553
14917,51,537
14918,51,521
14919,51,506
14920,51,502
14921,51,518
14922,51,533
14923,51,548
14924,51,562
14925,51,576
14926,51,589
14927,51,601
14928,51,613
14929,51,625
14930,51,619
14931,51,600
14932,51,581
14933,51,564
14934,51,547
14935,51,531
14936,51,516
14937,51,500
14938,51,486
14939,51,472
14940,51,481
14941,51,498
14942,51,514
14943,51,530
14944,51,544
14945,51,558
14946,51,571
14947,51,585
14948,51,597
14949,51,607
14950,51,591
14951,51,573
14952,51,555
14953,51,539
14954,51,523
14955,51,507
14956,51,492
14957,51,478
14958,51,464
14959,51,457
14960,51,474
14961,51,491
14962,51,507
14963,51,522
14964,51,537
14965,51,551
14966,51,565
14967,51,578
14968,51,591
14969,51,590
14970,51,572
14971,51,555
14972,51,538
14973,51,522
14974,51,506
14975,51,491
14976,51,477
14977,51,463
14978,51,450
14979,51,456
14980,51,473
14981,51,489
14982,51,505
14983,51,521
14984,51,535
14985,51,550
14986,51,563
14987,51,576
14988,51,589
14989,51,577
14990,51,559
14991,51,542
14992,51,525
14993,51,510
14994,51,495
14995,51,480
14996,51,466
14997,51,453
14998,51,441
14999,51,458
15000,50,475
15001,50,484
15002,50,500
15003,50,499
15004,50,484
15005,50,469
15006,50,455
15007,50,441
15008,50,429
15009,50,416
15010,50,404
15011,50,393
15012,50,381
15013,50,387
15014,50,406
15015,50,425
15016,50,444
15017,50,461
15018,50,477
15019,50,493
15020,50,508
15021,50,523
15022,50,537
15023,50,534
15024,50,517
15025,50,501
15026,50,485
15027,50,471
15028,50,457
15029,50,444
15030,50,431
15031,50,418
15032,50,406
15033,50,411
15034,50,431
15035,50,449
15036,50,466
15037,50,482
15038,50,498
15039,50,513
15040,50,528
15041,50,542
15042,50,556
15043,50,551
15044,50,533
15045,50,517
15046,50,501
15047,50,486
15048,50,472
15049,50,458
15050,50,445
15051,50,431
15052,50,419
15053,50,425
15054,50,444
15055,50,462
15056,50,478
15057,50,494
15058,50,510
15059,50,524
15060,50,539
15061,50,553
15062,50,566
15063,50,560
15064,50,543
15065,50,525
15066,50,510
15067,50,494
15068,50,480
15069,50,465
15070,50,451
15071,50,438
15072,50,426
15073,50,433
15074,50,452
15075,50,469
15076,50,486
15077,50,501
15078,50,516
15079,50,531
15080,50,545
15081,50,559
15082,50,572
15083,50,565
15084,50,547
15085,50,530
15086,50,514
15087,50,499
15088,50,484
15089,50,470
15090,50,456
15091,50,442
15092,50,430
15093,50,438
15094,50,456
15095,50,473
15096,50,490
15097,50,505
15098,50,520
15099,50,535
15100,49,548
15101,49,555
15102,49,568
15103,49,581
15104,49,594
15105,49,605
15106,49,617
15107,49,629
15108,49,626
15109,49,607
15110,49,588
15111,49,570
15112,49,553
15113,49,537
15114,49,521
15115,49,505
15116,49,491
15117,49,477
15118,49,471
15119,49,488
15120,49,504
15121,49,520
15122,49,535
15123,49,549
15124,49,563
15125,49,576
15126,49,589
15127,49,601
15128,49,608
15129,49,592
15130,49,573
15131,49,556
15132,49,539
15133,49,523
15134,49,508
15135,49,493
15136,49,478
15137,49,464
15138,49,451
15139,49,466
15140,49,483
15141,49,500
15142,49,515
15143,49,530
15144,49,545
15145,49,558
15146,49,572
15147,49,584
15148,49,597
15149,49,587
15150,49,568
15151,49,551
15152,49,534
15153,49,518
15154,49,503
15155,49,488
15156,49,474
15157,49,460
15158,49,446
15159,49,451
15160,49,469
15161,49,485
15162,49,502
15163,49,518
15164,49,532
15165,49,546
15166,49,560
15167,49,573
15168,49,586
15169,49,586
15170,49,568
15171,49,551
15172,49,534
15173,49,518
15174,49,503
15175,49,487
15176,49,474
15177,49,460
15178,49,446
15179,49,440
15180,49,458
15181,49,476
15182,49,492
15183,49,508
15184,49,523
15185,49,537
15186,49,551
15187,49,565
15188,49,578
15189,49,587
15190,49,571
15191,49,553
15192,49,536
15193,49,520
15194,49,504
15195,49,489
15196,49,475
15197,49,461
15198,49,448
15199,49,435
15200,48,448
15201,48,459
15202,48,476
15203,48,493
15204,48,508
15205,48,523
15206,48,538
15207,48,545
15208,48,529
15209,48,513
15210,48,497
15211,48,482
15212,48,467
15213,48,454
15214,48,441
15215,48,428
15216,48,416
15217,48,404
15218,48,417
15219,48,435
15220,48,454
15221,48,470
15222,48,487
15223,48,502
15224,48,517
15225,48,532
15226,48,546
15227,48,559
15228,48,559
15229,48,542
15230,48,525
15231,48,509
15232,48,493
15233,48,479
15234,48,464
15235,48,451
15236,48,438
15237,48,425
15238,48,416
15239,48,434
15240,48,452
15241,48,469
15242,48,486
15243,48,501
15244,48,516
15245,48,531
15246,48,545
15247,48,559
15248,48,572
15249,48,563
15250,48,545
15251,48,529
15252,48,512
15253,48,497
15254,48,483
15255,48,468
15256,48,455
15257,48,442
15258,48,429
15259,48,427
15260,48,445
15261,48,463
15262,48,480
15263,48,496
15264,48,511
15265,48,526
15266,48,540
15267,48,554
15268,48,567
15269,48,578
15270,48,563
15271,48,546
15272,48,529
15273,48,513
15274,48,497
15275,48,483
15276,48,468
15277,48,455
15278,48,441
15279,48,429
15280,48,434
15281,48,453
15282,48,471
15283,48,487
15284,48,502
15285,48,518
15286,48,533
15287,48,546
15288,48,560
15289,48,573
15290,48,578
15291,48,561
15292,48,543
15293,48,527
15294,48,511
15295,48,496
15296,48,481
15297,48,467
15298,48,454
15299,48,440
15300,47,425
15301,47,434
15302,47,452
15303,47,469
15304,47,486
15305,47,502
15306,47,517
15307,47,532
15308,47,542
15309,47,527
15310,47,511
15311,47,495
15312,47,480
15313,47,466
15314,47,452
15315,47,439
15316,47,426
15317,47,414
15318,47,402
15319,47,404
15320,47,423
15321,47,441
15322,47,458
15323,47,475
15324,47,491
15325,47,507
15326,47,521
15327,47,536
15328,47,550
15329,47,563
15330,47,551
15331,47,534
15332,47,517
15333,47,502
15334,47,487
15335,47,472
15336,47,459
15337,47,445
15338,47,432
15339,47,420
15340,47,414
15341,47,432
15342,47,450
15343,47,467
15344,47,484
15345,47,500
15346,47,515
15347,47,530
15348,47,543
15349,47,557
15350,47,570
15351,47,566
15352,47,548
15353,47,531
15354,47,515
15355,47,500
15356,47,485
15357,47,471
15358,47,457
15359,47,443
15360,47,430
15361,47,419
15362,47,434
15363,47,453
15364,47,470
15365,47,486
15366,47,502
15367,47,517
15368,47,532
15369,47,546
15370,47,560
15371,47,573
15372,47,576
15373,47,558
15374,47,541
15375,47,524
15376,47,509
15377,47,493
15378,47,479
15379,47,464
15380,47,451
15381,47,438
15382,47,425
15383,47,433
15384,47,453
15385,47,470
15386,47,486
15387,47,502
15388,47,517
15389,47,532
15390,47,546
15391,47,559
15392,47,573
15393,47,582
15394,47,565
15395,47,547
15396,47,531
15397,47,514
15398,47,500
15399,47,484
15400,46,467
15401,46,475
15402,46,492
15403,46,508
15404,46,523
15405,46,538
15406,46,538
15407,46,522
15408,46,505
15409,46,490
15410,46,476
15411,46,461
15412,46,448
15413,46,435
15414,46,422
15415,46,410
15416,46,398
15417,46,406
15418,46,425
15419,46,444
15420,46,461
15421,46,478
15422,46,494
15423,46,509
15424,46,523
15425,46,538
15426,46,552
15427,46,565
15428,46,553
15429,46,536
15430,46,519
15431,46,503
15432,46,488
15433,46,474
15434,46,460
15435,46,446
15436,46,433
15437,46,420
15438,46,411
15439,46,427
15440,46,447
15441,46,464
15442,46,481
15443,46,496
15444,46,511
15445,46,526
15446,46,540
15447,46,554
15448,46,567
15449,46,574
15450,46,556
15451,46,539
15452,46,522
15453,46,507
15454,46,492
15455,46,477
15456,46,463
15457,46,450
15458,46,437
15459,46,424
15460,46,423
15461,46,441
15462,46,459
15463,46,476
15464,46,493
15465,46,508
15466,46,523
15467,46,537
15468,46,551
15469,46,565
15470,46,577
15471,46,573
15472,46,555
15473,46,538
15474,46,522
15475,46,506
15476,46,491
15477,46,477
15478,46,463
15479,46,449
15480,46,436
15481,46,423
15482,46,434
15483,46,452
15484,46,470
15485,46,486
15486,46,502
15487,46,517
15488,46,532
15489,46,546
15490,46,559
15491,46,573
15492,46,584
15493,46,569
15494,46,551
15495,46,535
15496,46,519
15497,46,503
15498,46,488
15499,46,474
15500,45,456
15501,45,465
15502,45,482
15503,45,499
15504,45,514
15505,45,529
15506,45,544
15507,45,557
15508,45,571
15509,45,583
15510,45,576
15511,45,558
15512,45,541
15513,45,525
15514,45,509
15515,45,494
15516,45,479
15517,45,465
15518,45,452
15519,45,439
15520,45,426
15521,45,431
15522,45,450
15523,45,467
15524,45,484
15525,45,500
15526,45,515
15527,45,530
15528,45,544
15529,45,558
15530,45,571
15531,45,584
15532,45,581
15533,45,563
15534,45,545
15535,45,529
15536,45,513
15537,45,497
15538,45,482
15539,45,468
15540,45,455
15541,45,442
15542,45,429
15543,45,430
15544,45,448
15545,45,466
15546,45,482
15547,45,499
15548,45,514
15549,45,529
15550,45,543
15551,45,557
15552,45,570
